image_file,dataset_namespace,namespaced_identity,modality,resolution,is_corrupt,face_detected,blur_laplacian_var,rms_contrast,aspect_ratio,is_duplicate,qc_status
M2-014-01-sz1.jpg,CUFS,CUFS:M24,Query Sketch,200x250,False,True,1434.18,66.53,0.8,False,PASSED
M2-015-01-sz1.jpg,CUFS,CUFS:M25,Query Sketch,200x250,False,True,2267.4,69.5,0.8,False,PASSED
M2-016-01-sz1.jpg,CUFS,CUFS:M26,Query Sketch,200x250,False,True,1452.56,57.48,0.8,False,PASSED
M2-017-01-sz1.jpg,CUFS,CUFS:M27,Query Sketch,200x250,False,True,1259.68,57.98,0.8,False,PASSED
M2-018-01-sz1.jpg,CUFS,CUFS:M28,Query Sketch,200x250,False,True,1578.04,62.82,0.8,False,PASSED
M2-019-01-sz1.jpg,CUFS,CUFS:M29,Query Sketch,200x250,False,True,1816.25,59.2,0.8,False,PASSED
M2-021-01-sz1.jpg,CUFS,CUFS:M2-021,Query Sketch,200x250,False,True,2280.66,91.21,0.8,False,PASSED
M2-022-01-sz1.jpg,CUFS,CUFS:M2-022,Query Sketch,200x250,False,True,2133.55,70.21,0.8,False,PASSED
M2-023-01-sz1.jpg,CUFS,CUFS:M2-023,Query Sketch,200x250,False,True,1493.38,59.88,0.8,False,PASSED
M2-024-01-sz1.jpg,CUFS,CUFS:M2-024,Query Sketch,200x250,False,True,1975.85,67.22,0.8,False,PASSED
M2-025-01-sz1.jpg,CUFS,CUFS:M2-025,Query Sketch,200x250,False,True,2084.54,65.31,0.8,False,PASSED
M2-026-01-sz1.jpg,CUFS,CUFS:M2-026,Query Sketch,200x250,False,True,1665.9,65.98,0.8,False,PASSED
M2-027-01-sz1.jpg,CUFS,CUFS:M2-027,Query Sketch,200x250,False,True,1762.97,68.08,0.8,False,PASSED
M2-028-01-sz1.jpg,CUFS,CUFS:M2-028,Query Sketch,200x250,False,True,1406.82,55.17,0.8,False,PASSED
M2-029-01-sz1.jpg,CUFS,CUFS:M2-029,Query Sketch,200x250,False,True,1592.09,56.98,0.8,False,PASSED
M2-030-01-sz1.jpg,CUFS,CUFS:M2-030,Query Sketch,200x250,False,True,1596.01,77.91,0.8,False,PASSED
M2-031-01-sz1.jpg,CUFS,CUFS:M2-031,Query Sketch,200x250,False,True,1556.38,55.13,0.8,False,PASSED
M2-032-01-sz1.jpg,CUFS,CUFS:M2-032,Query Sketch,200x250,False,True,1865.96,71.87,0.8,False,PASSED
M2-033-01-sz1.jpg,CUFS,CUFS:M2-033,Query Sketch,200x250,False,True,2088.58,73.05,0.8,False,PASSED
M2-034-01-sz1.jpg,CUFS,CUFS:M2-034,Query Sketch,200x250,False,True,2250.91,77.7,0.8,False,PASSED
M2-035-01-sz1.jpg,CUFS,CUFS:M2-035,Query Sketch,200x250,False,True,2134.34,71.83,0.8,False,PASSED
M2-036-01-sz1.jpg,CUFS,CUFS:M2-036,Query Sketch,200x250,False,True,1631.98,58.53,0.8,False,PASSED
M2-037-01-sz1.jpg,CUFS,CUFS:M2-037,Query Sketch,200x250,False,True,1342.42,66.51,0.8,False,PASSED
M2-038-01-sz1.jpg,CUFS,CUFS:M2-038,Query Sketch,200x250,False,True,1716.03,45.15,0.8,False,PASSED
M2-039-01-sz1.jpg,CUFS,CUFS:M2-039,Query Sketch,200x250,False,True,1438.32,65.56,0.8,False,PASSED
M2-040-01-sz1.jpg,CUFS,CUFS:M2-040,Query Sketch,200x250,False,True,1459.91,62.14,0.8,False,PASSED
M2-041-01-sz1.jpg,CUFS,CUFS:M2-041,Query Sketch,200x250,False,True,1149.3,52.38,0.8,False,PASSED
M2-042-01-sz1.jpg,CUFS,CUFS:M2-042,Query Sketch,200x250,False,True,1696.88,92.96,0.8,False,PASSED
M2-043-01-sz1.jpg,CUFS,CUFS:M2-043,Query Sketch,200x250,False,True,2346.98,82.79,0.8,False,PASSED
M2-044-01-sz1.jpg,CUFS,CUFS:M2-044,Query Sketch,200x250,False,True,1628.59,79.67,0.8,False,PASSED
M2-045-01-sz1.jpg,CUFS,CUFS:M2-045,Query Sketch,200x250,False,True,1588.49,70.77,0.8,False,PASSED
M2-046-01-sz1.jpg,CUFS,CUFS:M2-046,Query Sketch,200x250,False,True,1537.44,71.84,0.8,False,PASSED
M2-047-01-sz1.jpg,CUFS,CUFS:M2-047,Query Sketch,200x250,False,True,1039.65,51.61,0.8,False,PASSED
M2-048-01-sz1.jpg,CUFS,CUFS:M2-048,Query Sketch,200x250,False,True,1216.07,63.17,0.8,False,PASSED
M2-049-01-sz1.jpg,CUFS,CUFS:M2-049,Query Sketch,200x250,False,True,1402.8,60.77,0.8,False,PASSED
M2-050-01-sz1.jpg,CUFS,CUFS:M2-050,Query Sketch,200x250,False,True,1665.2,74.69,0.8,False,PASSED
M2-051-01-sz1.jpg,CUFS,CUFS:M2-051,Query Sketch,200x250,False,True,2051.47,77.87,0.8,False,PASSED
M2-052-01-sz1.jpg,CUFS,CUFS:M2-052,Query Sketch,200x250,False,True,1590.87,70.78,0.8,False,PASSED
M2-053-01-sz1.jpg,CUFS,CUFS:M2-053,Query Sketch,200x250,False,True,981.26,49.64,0.8,False,PASSED
M2-054-01-sz1.jpg,CUFS,CUFS:M2-054,Query Sketch,200x250,False,True,1113.1,61.36,0.8,False,PASSED
M2-055-01-sz1.jpg,CUFS,CUFS:M2-055,Query Sketch,200x250,False,True,1783.13,67.3,0.8,False,PASSED
M2-056-01-sz1.jpg,CUFS,CUFS:M2-056,Query Sketch,200x250,False,True,1243.91,58.91,0.8,False,PASSED
M2-057-01-sz1.jpg,CUFS,CUFS:M2-057,Query Sketch,200x250,False,True,1119.26,51.26,0.8,False,PASSED
M2-058-01-sz1.jpg,CUFS,CUFS:M2-058,Query Sketch,200x250,False,True,2074.77,71.21,0.8,False,PASSED
M2-059-01-sz1.jpg,CUFS,CUFS:M2-059,Query Sketch,200x250,False,True,1590.07,70.9,0.8,False,PASSED
M2-060-01-sz1.jpg,CUFS,CUFS:M2-060,Query Sketch,200x250,False,True,1435.85,65.96,0.8,False,PASSED
M2-061-01-sz1.jpg,CUFS,CUFS:M2-061,Query Sketch,200x250,False,True,953.68,57.79,0.8,False,PASSED
M2-062-01-sz1.jpg,CUFS,CUFS:M2-062,Query Sketch,200x250,False,True,1509.5,56.29,0.8,False,PASSED
a-sharukh-1.jpg,CUFS,CUFS:a-sharukh,Query Sketch,213x237,False,True,5287.72,55.91,0.9,False,PASSED
a-sharukh-2.jpg,CUFS,CUFS:a-sharukh,Query Sketch,638x640,False,True,243.8,70.91,1.0,False,PASSED
f-039-01-sz1.jpg,CUFS,CUFS:f-039,Query Sketch,200x250,False,True,1111.32,74.18,0.8,False,PASSED
f-040-01-sz1.jpg,CUFS,CUFS:f-040,Query Sketch,200x250,False,True,1164.55,72.48,0.8,False,PASSED
f-041-01-sz1.jpg,CUFS,CUFS:f-041,Query Sketch,200x250,False,True,1978.11,79.79,0.8,False,PASSED
f-042-01-sz1.jpg,CUFS,CUFS:f-042,Query Sketch,200x250,False,True,1074.74,56.75,0.8,False,PASSED
f-043-01-sz1.jpg,CUFS,CUFS:f-043,Query Sketch,200x250,False,True,1082.84,55.9,0.8,False,PASSED
f1-001-01-sz1.jpg,CUFS,CUFS:f1-001,Query Sketch,200x250,False,True,1445.9,80.92,0.8,False,PASSED
f1-002-01-sz1.jpg,CUFS,CUFS:f1-002,Query Sketch,200x250,False,True,2139.63,66.53,0.8,False,PASSED
f1-003-01-sz1.jpg,CUFS,CUFS:f1-003,Query Sketch,200x250,False,True,1723.29,81.67,0.8,False,PASSED
f1-004-01-sz1.jpg,CUFS,CUFS:f1-004,Query Sketch,200x250,False,True,1533.09,79.51,0.8,False,PASSED
f1-005-01-sz1.jpg,CUFS,CUFS:f1-005,Query Sketch,200x250,False,True,1864.49,79.45,0.8,False,PASSED
f1-006-01-sz1.jpg,CUFS,CUFS:f1-006,Query Sketch,200x250,False,True,2099.47,78.81,0.8,False,PASSED
f1-007-01-sz1.jpg,CUFS,CUFS:f1-007,Query Sketch,200x250,False,True,1739.82,61.7,0.8,False,PASSED
f1-008-01-sz1.jpg,CUFS,CUFS:f1-008,Query Sketch,200x250,False,True,2052.54,71.86,0.8,False,PASSED
f1-009-01-sz1.jpg,CUFS,CUFS:f1-009,Query Sketch,200x250,False,True,1579.62,71.36,0.8,False,PASSED
f1-010-01-sz1.jpg,CUFS,CUFS:f10,Query Sketch,200x250,False,True,1873.17,75.61,0.8,False,PASSED
f1-011-01-sz1.jpg,CUFS,CUFS:f11,Query Sketch,200x250,False,True,2336.93,75.26,0.8,False,PASSED
f1-012-01-sz1.jpg,CUFS,CUFS:f12,Query Sketch,200x250,False,True,1550.58,71.63,0.8,False,PASSED
f1-013-01-sz1.jpg,CUFS,CUFS:f13,Query Sketch,200x250,False,True,2162.69,76.57,0.8,False,PASSED
f1-014-01-sz1.jpg,CUFS,CUFS:f14,Query Sketch,200x250,False,True,1365.63,92.99,0.8,False,PASSED
f1-015-01-sz1.jpg,CUFS,CUFS:f15,Query Sketch,200x250,False,True,1519.97,70.88,0.8,False,PASSED
m-063-01-sz1.jpg,CUFS,CUFS:m-063,Query Sketch,200x250,False,True,1129.89,66.26,0.8,False,PASSED
m-064-01-sz1.jpg,CUFS,CUFS:m-064,Query Sketch,200x250,False,True,1466.11,58.53,0.8,False,PASSED
m-065-01-sz1.jpg,CUFS,CUFS:m-065,Query Sketch,200x250,False,True,1882.87,88.64,0.8,False,PASSED
m-066-01-sz1.jpg,CUFS,CUFS:m-066,Query Sketch,200x250,False,True,1945.01,78.03,0.8,False,PASSED
m-067-01-sz1.jpg,CUFS,CUFS:m-067,Query Sketch,200x250,False,True,2460.1,65.27,0.8,False,PASSED
m-068-01-sz1.jpg,CUFS,CUFS:m-068,Query Sketch,200x250,False,True,2011.75,88.87,0.8,False,PASSED
m-069-01-sz1.jpg,CUFS,CUFS:m-069,Query Sketch,200x250,False,True,1683.43,64.83,0.8,False,PASSED
m-070-01-sz1.jpg,CUFS,CUFS:m-070,Query Sketch,200x250,False,True,1811.29,63.61,0.8,False,PASSED
m-071-01-sz1.jpg,CUFS,CUFS:m-071,Query Sketch,200x250,False,True,2411.51,83.97,0.8,False,PASSED
m-072-01-sz1.jpg,CUFS,CUFS:m-072,Query Sketch,200x250,False,True,2208.97,65.94,0.8,False,PASSED
m-073-01-sz1.jpg,CUFS,CUFS:m-073,Query Sketch,200x250,False,True,1917.57,66.28,0.8,False,PASSED
m-074-01-sz1.jpg,CUFS,CUFS:m-074,Query Sketch,200x250,False,True,1794.01,56.67,0.8,False,PASSED
m-075-01-sz1.jpg,CUFS,CUFS:m-075,Query Sketch,200x250,False,True,1206.89,61.48,0.8,False,PASSED
m-076-01-sz1.jpg,CUFS,CUFS:m-076,Query Sketch,200x250,False,True,1728.97,65.5,0.8,False,PASSED
m-077-01-sz1.jpg,CUFS,CUFS:m-077,Query Sketch,200x250,False,True,2126.91,72.91,0.8,False,PASSED
m-078-01-sz1.jpg,CUFS,CUFS:m-078,Query Sketch,200x250,False,True,2208.93,77.12,0.8,False,PASSED
m-079-01-sz1.jpg,CUFS,CUFS:m-079,Query Sketch,200x250,False,True,1352.17,68.81,0.8,False,PASSED
m-080-01-sz1.jpg,CUFS,CUFS:m-080,Query Sketch,200x250,False,True,2609.3,84.24,0.8,False,PASSED
m-081-01-sz1.jpg,CUFS,CUFS:m-081,Query Sketch,200x250,False,True,1944.52,76.79,0.8,False,PASSED
m-082-01-sz1.jpg,CUFS,CUFS:m-082,Query Sketch,200x250,False,True,2676.14,65.75,0.8,False,PASSED
m-083-01-sz1.jpg,CUFS,CUFS:m-083,Query Sketch,200x250,False,True,1067.78,45.67,0.8,False,PASSED
m-084-01-sz1.jpg,CUFS,CUFS:m-084,Query Sketch,200x250,False,True,1341.94,66.7,0.8,False,PASSED
m-085-01-sz1.jpg,CUFS,CUFS:m-085,Query Sketch,200x250,False,True,1756.32,66.75,0.8,False,PASSED
m-086-01-sz1.jpg,CUFS,CUFS:m-086,Query Sketch,200x250,False,True,2055.46,85.87,0.8,False,PASSED
m-087-01-sz1.jpg,CUFS,CUFS:m-087,Query Sketch,200x250,False,True,1473.82,75.28,0.8,False,PASSED
m-088-01-sz1.jpg,CUFS,CUFS:m-088,Query Sketch,200x250,False,True,1858.29,71.93,0.8,False,PASSED
m-089-01-sz1.jpg,CUFS,CUFS:m-089,Query Sketch,200x250,False,True,1376.07,67.29,0.8,False,PASSED
m-090-01-sz1.jpg,CUFS,CUFS:m-090,Query Sketch,200x250,False,True,2021.14,78.9,0.8,False,PASSED
m-091-01-sz1.jpg,CUFS,CUFS:m-091,Query Sketch,200x250,False,True,1352.6,66.57,0.8,False,PASSED
m-092-01-sz1.jpg,CUFS,CUFS:m-092,Query Sketch,200x250,False,True,1433.52,71.82,0.8,False,PASSED
m-093-01-sz1.jpg,CUFS,CUFS:m-093,Query Sketch,200x250,False,True,1399.95,74.23,0.8,False,PASSED
m-094-01-sz1.jpg,CUFS,CUFS:m-094,Query Sketch,200x250,False,True,1486.92,67.83,0.8,False,PASSED
m-095-01-sz1.jpg,CUFS,CUFS:m-095,Query Sketch,200x250,False,True,1406.51,65.5,0.8,False,PASSED
m-096-01-sz1.jpg,CUFS,CUFS:m-096,Query Sketch,200x250,False,True,1364.24,70.33,0.8,False,PASSED
m-097-01-sz1.jpg,CUFS,CUFS:m-097,Query Sketch,200x250,False,True,1553.57,80.48,0.8,False,PASSED
m-098-01-sz1.jpg,CUFS,CUFS:m-098,Query Sketch,200x250,False,True,2108.91,73.32,0.8,False,PASSED
m-099-01-sz1.jpg,CUFS,CUFS:m-099,Query Sketch,200x250,False,True,931.11,56.2,0.8,False,PASSED
m-100-01-sz1.jpg,CUFS,CUFS:m-100,Query Sketch,200x250,False,True,1404.79,66.89,0.8,False,PASSED
m-101-01-sz1.jpg,CUFS,CUFS:m-101,Query Sketch,200x250,False,True,1355.12,61.77,0.8,False,PASSED
m1-001-01-sz1.jpg,CUFS,CUFS:m1-001,Query Sketch,200x250,False,True,2197.44,74.83,0.8,False,PASSED
m1-002-01-sz1.jpg,CUFS,CUFS:m1-002,Query Sketch,200x250,False,True,2015.23,70.43,0.8,False,PASSED
m1-003-01-sz1.jpg,CUFS,CUFS:m1-003,Query Sketch,200x250,False,True,1301.34,63.92,0.8,False,PASSED
m1-004-01-sz1.jpg,CUFS,CUFS:m1-004,Query Sketch,200x250,False,True,1597.94,66.5,0.8,False,PASSED
m1-005-01-sz1.jpg,CUFS,CUFS:m1-005,Query Sketch,200x250,False,True,2249.93,71.45,0.8,False,PASSED
m1-006-01-sz1.jpg,CUFS,CUFS:m1-006,Query Sketch,200x250,False,True,2048.51,77.68,0.8,False,PASSED
m1-007-01-sz1.jpg,CUFS,CUFS:m1-007,Query Sketch,200x250,False,True,1798.04,72.52,0.8,False,PASSED
m1-008-01-sz1.jpg,CUFS,CUFS:m1-008,Query Sketch,200x250,False,True,1801.44,67.48,0.8,False,PASSED
m1-009-01-sz1.jpg,CUFS,CUFS:m1-009,Query Sketch,200x250,False,True,2636.87,73.03,0.8,False,PASSED
m1-010-01-sz1.jpg,CUFS,CUFS:m10,Query Sketch,200x250,False,True,1865.82,67.66,0.8,False,PASSED
m1-011-01-sz1.jpg,CUFS,CUFS:m11,Query Sketch,200x250,False,True,2136.83,68.52,0.8,False,PASSED
m1-012-01-sz1.jpg,CUFS,CUFS:m12,Query Sketch,200x250,False,True,1501.91,67.25,0.8,False,PASSED
m1-013-01-sz1.jpg,CUFS,CUFS:m13,Query Sketch,200x250,False,True,1557.37,61.74,0.8,False,PASSED
m1-014-01-sz1.jpg,CUFS,CUFS:m14,Query Sketch,200x250,False,True,2019.83,70.67,0.8,False,PASSED
m1-015-01-sz1.jpg,CUFS,CUFS:m15,Query Sketch,200x250,False,True,1697.55,67.69,0.8,False,PASSED
m1-016-01-sz1.jpg,CUFS,CUFS:m16,Query Sketch,200x250,False,True,2038.55,70.56,0.8,False,PASSED
m1-017-01-sz1.jpg,CUFS,CUFS:m17,Query Sketch,200x250,False,True,2894.31,78.08,0.8,False,PASSED
m1-018-01-sz1.jpg,CUFS,CUFS:m18,Query Sketch,200x250,False,True,1891.47,66.31,0.8,False,PASSED
m1-019-01-sz1.jpg,CUFS,CUFS:m19,Query Sketch,200x250,False,True,2435.09,76.95,0.8,False,PASSED
m1-020-01-sz1.jpg,CUFS,CUFS:m1-020,Query Sketch,200x250,False,True,2119.96,76.34,0.8,False,PASSED
m1-021-01-sz1.jpg,CUFS,CUFS:m1-021,Query Sketch,200x250,False,True,2696.75,83.82,0.8,False,PASSED
m1-022-01-sz1.jpg,CUFS,CUFS:m1-022,Query Sketch,200x250,False,True,2052.04,75.78,0.8,False,PASSED
m1-023-01-sz1.jpg,CUFS,CUFS:m1-023,Query Sketch,200x250,False,True,2135.21,64.43,0.8,False,PASSED
m1-024-01-sz1.jpg,CUFS,CUFS:m1-024,Query Sketch,200x250,False,True,1521.12,63.65,0.8,False,PASSED
m1-025-01-sz1.jpg,CUFS,CUFS:m1-025,Query Sketch,200x250,False,True,1721.78,71.23,0.8,False,PASSED
m1-026-01-sz1.jpg,CUFS,CUFS:m1-026,Query Sketch,200x250,False,True,2989.67,82.33,0.8,False,PASSED
m1-027-01-sz1.jpg,CUFS,CUFS:m1-027,Query Sketch,200x250,False,True,2522.85,81.58,0.8,False,PASSED
m1-028-01-sz1.jpg,CUFS,CUFS:m1-028,Query Sketch,200x250,False,True,1066.19,63.39,0.8,False,PASSED
m1-029-01-sz1.jpg,CUFS,CUFS:m1-029,Query Sketch,200x250,False,True,1614.44,75.97,0.8,False,PASSED
m1-030-01-sz1.jpg,CUFS,CUFS:m1-030,Query Sketch,200x250,False,True,1819.69,77.57,0.8,False,PASSED
m1-031-01-sz1.jpg,CUFS,CUFS:m1-031,Query Sketch,200x250,False,True,2277.83,77.94,0.8,False,PASSED
m1-032-01-sz1.jpg,CUFS,CUFS:m1-032,Query Sketch,200x250,False,True,1637.67,74.89,0.8,False,PASSED
m1-033-01-sz1.jpg,CUFS,CUFS:m1-033,Query Sketch,200x250,False,True,1813.04,71.55,0.8,False,PASSED
m1-034-01-sz1.jpg,CUFS,CUFS:m1-034,Query Sketch,200x250,False,True,1904.06,76.21,0.8,False,PASSED
m1-035-01-sz1.jpg,CUFS,CUFS:m1-035,Query Sketch,200x250,False,True,2308.46,80.27,0.8,False,PASSED
m1-036-01-sz1.jpg,CUFS,CUFS:m1-036,Query Sketch,200x250,False,True,2007.68,77.42,0.8,False,PASSED
m1-037-01-sz1.jpg,CUFS,CUFS:m1-037,Query Sketch,200x250,False,True,1645.12,67.74,0.8,False,PASSED
m1-038-01-sz1.jpg,CUFS,CUFS:m1-038,Query Sketch,200x250,False,True,1582.96,70.12,0.8,False,PASSED
m1-039-01-sz1.jpg,CUFS,CUFS:m1-039,Query Sketch,200x250,False,True,1187.27,62.64,0.8,False,PASSED
m1-040-01-sz1.jpg,CUFS,CUFS:m1-040,Query Sketch,200x250,False,True,1818.12,78.02,0.8,False,PASSED
m1-041-01-sz1.jpg,CUFS,CUFS:m1-041,Query Sketch,200x250,False,True,1247.55,70.02,0.8,False,PASSED
