query_file,query_filename,pid,gallery_file,gallery_filename,is_paired
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-007-01-sz1.jpg,f1-007-01-sz1.jpg,f1-007,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-007-01.jpg,f1-007-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-008-01-sz1.jpg,f1-008-01-sz1.jpg,f1-008,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-008-01.jpg,f1-008-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-009-01-sz1.jpg,f1-009-01-sz1.jpg,f1-009,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-009-01.jpg,f1-009-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-010-01-sz1.jpg,f1-010-01-sz1.jpg,f10,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-010-01.jpg,f1-010-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-011-01-sz1.jpg,f1-011-01-sz1.jpg,f11,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-011-01.jpg,f1-011-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-012-01-sz1.jpg,f1-012-01-sz1.jpg,f12,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-012-01.jpg,f1-012-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-013-01-sz1.jpg,f1-013-01-sz1.jpg,f13,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-013-01.jpg,f1-013-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-014-01-sz1.jpg,f1-014-01-sz1.jpg,f14,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-014-01.jpg,f1-014-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\f1-015-01-sz1.jpg,f1-015-01-sz1.jpg,f15,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\f1-015-01.jpg,f1-015-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-063-01-sz1.jpg,m-063-01-sz1.jpg,m-063,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-063-01.jpg,m-063-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-064-01-sz1.jpg,m-064-01-sz1.jpg,m-064,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-064-01.jpg,m-064-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-065-01-sz1.jpg,m-065-01-sz1.jpg,m-065,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-065-01.jpg,m-065-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-066-01-sz1.jpg,m-066-01-sz1.jpg,m-066,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-066-01.jpg,m-066-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-067-01-sz1.jpg,m-067-01-sz1.jpg,m-067,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-067-01.jpg,m-067-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-068-01-sz1.jpg,m-068-01-sz1.jpg,m-068,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-068-01.jpg,m-068-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-069-01-sz1.jpg,m-069-01-sz1.jpg,m-069,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-069-01.jpg,m-069-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-070-01-sz1.jpg,m-070-01-sz1.jpg,m-070,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-070-01.jpg,m-070-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-071-01-sz1.jpg,m-071-01-sz1.jpg,m-071,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-071-01.jpg,m-071-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-072-01-sz1.jpg,m-072-01-sz1.jpg,m-072,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-072-01.jpg,m-072-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-073-01-sz1.jpg,m-073-01-sz1.jpg,m-073,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-073-01.jpg,m-073-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-074-01-sz1.jpg,m-074-01-sz1.jpg,m-074,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-074-01.jpg,m-074-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-075-01-sz1.jpg,m-075-01-sz1.jpg,m-075,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-075-01.jpg,m-075-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-076-01-sz1.jpg,m-076-01-sz1.jpg,m-076,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-076-01.jpg,m-076-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-077-01-sz1.jpg,m-077-01-sz1.jpg,m-077,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-077-01.jpg,m-077-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-078-01-sz1.jpg,m-078-01-sz1.jpg,m-078,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-078-01.jpg,m-078-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-079-01-sz1.jpg,m-079-01-sz1.jpg,m-079,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-079-01.jpg,m-079-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-080-01-sz1.jpg,m-080-01-sz1.jpg,m-080,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-080-01.jpg,m-080-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-081-01-sz1.jpg,m-081-01-sz1.jpg,m-081,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-081-01.jpg,m-081-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-082-01-sz1.jpg,m-082-01-sz1.jpg,m-082,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-082-01.jpg,m-082-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-083-01-sz1.jpg,m-083-01-sz1.jpg,m-083,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-083-01.jpg,m-083-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-084-01-sz1.jpg,m-084-01-sz1.jpg,m-084,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-084-01.jpg,m-084-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-085-01-sz1.jpg,m-085-01-sz1.jpg,m-085,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-085-01.jpg,m-085-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-086-01-sz1.jpg,m-086-01-sz1.jpg,m-086,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-086-01.jpg,m-086-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-087-01-sz1.jpg,m-087-01-sz1.jpg,m-087,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-087-01.jpg,m-087-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-088-01-sz1.jpg,m-088-01-sz1.jpg,m-088,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-088-01.jpg,m-088-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-089-01-sz1.jpg,m-089-01-sz1.jpg,m-089,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-089-01.jpg,m-089-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-090-01-sz1.jpg,m-090-01-sz1.jpg,m-090,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-090-01.jpg,m-090-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-091-01-sz1.jpg,m-091-01-sz1.jpg,m-091,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-091-01.jpg,m-091-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-092-01-sz1.jpg,m-092-01-sz1.jpg,m-092,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-092-01.jpg,m-092-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-093-01-sz1.jpg,m-093-01-sz1.jpg,m-093,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-093-01.jpg,m-093-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-094-01-sz1.jpg,m-094-01-sz1.jpg,m-094,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-094-01.jpg,m-094-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-095-01-sz1.jpg,m-095-01-sz1.jpg,m-095,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-095-01.jpg,m-095-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-096-01-sz1.jpg,m-096-01-sz1.jpg,m-096,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-096-01.jpg,m-096-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-097-01-sz1.jpg,m-097-01-sz1.jpg,m-097,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-097-01.jpg,m-097-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-098-01-sz1.jpg,m-098-01-sz1.jpg,m-098,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-098-01.jpg,m-098-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-099-01-sz1.jpg,m-099-01-sz1.jpg,m-099,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-099-01.jpg,m-099-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-100-01-sz1.jpg,m-100-01-sz1.jpg,m-100,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-100-01.jpg,m-100-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m-101-01-sz1.jpg,m-101-01-sz1.jpg,m-101,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m-101-01.jpg,m-101-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-001-01-sz1.jpg,m1-001-01-sz1.jpg,m1-001,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-001-01.jpg,m1-001-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-002-01-sz1.jpg,m1-002-01-sz1.jpg,m1-002,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-002-01.jpg,m1-002-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-003-01-sz1.jpg,m1-003-01-sz1.jpg,m1-003,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-003-01.jpg,m1-003-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-004-01-sz1.jpg,m1-004-01-sz1.jpg,m1-004,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-004-01.jpg,m1-004-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-005-01-sz1.jpg,m1-005-01-sz1.jpg,m1-005,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-005-01.jpg,m1-005-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-006-01-sz1.jpg,m1-006-01-sz1.jpg,m1-006,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-006-01.jpg,m1-006-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-007-01-sz1.jpg,m1-007-01-sz1.jpg,m1-007,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-007-01.jpg,m1-007-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-008-01-sz1.jpg,m1-008-01-sz1.jpg,m1-008,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-008-01.jpg,m1-008-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-009-01-sz1.jpg,m1-009-01-sz1.jpg,m1-009,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-009-01.jpg,m1-009-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-010-01-sz1.jpg,m1-010-01-sz1.jpg,m10,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-010-01.jpg,m1-010-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-011-01-sz1.jpg,m1-011-01-sz1.jpg,m11,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-011-01.jpg,m1-011-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-012-01-sz1.jpg,m1-012-01-sz1.jpg,m12,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-012-01.jpg,m1-012-01.jpg,YES
c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\queries\m1-013-01-sz1.jpg,m1-013-01-sz1.jpg,m13,c:\Users\Mallikarjun Gala\OneDrive\Desktop\Third-Eye\Project Code (forensic face sketch)\Project Code (forensic face sketch)\ThirdEye v2\ml_service\dataset\gallery\m1-013-01.jpg,m1-013-01.jpg,YES
